Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-31,86.31240405460522,86.82992220168762,85.83531951904297,85.83531951904297,374200,0.0,0
2010-01-04,86.13450575639106,88.6412415992662,86.12642396955552,88.59272003173828,576300,0.0,0
2010-01-05,88.61699481507551,88.61699481507551,87.6385616899903,87.7679443359375,681900,0.0,0
2010-01-06,88.09945582993691,89.4094270498965,87.50916461235273,88.5684585571289,1397500,0.0,0
2010-01-07,88.34204106390551,89.23152491169535,86.2315350584456,86.75714111328125,797200,0.0,0
2010-01-08,86.3609261611257,86.74906168920775,85.63316433434316,86.33666229248047,432400,0.0,0
2010-01-11,86.49839968598802,87.45257503292565,86.28006803029267,87.04826354980469,568400,0.0,0
2010-01-12,86.19921484936654,87.04827150927761,83.25582747665433,83.52267456054688,948100,0.0,0
2010-01-13,82.68169336510618,84.38788821562233,82.68169336510618,83.35285186767578,704100,0.0,0
2010-01-14,83.54690122039153,84.71940172525484,83.54690122039153,84.19380187988281,954700,0.0,0
2010-01-15,84.40404483995975,84.4849120546322,82.1156470264033,82.56847381591797,814600,0.0,0
2010-01-19,83.03750082183997,84.22617766155366,82.15609851219551,84.04019165039062,616400,0.0,0
2010-01-20,83.16685088597556,84.12102600393294,82.45526506739633,83.65202331542969,411500,0.0,0
2010-01-21,83.44180418960208,85.92427639947645,83.38520082987088,83.58735656738281,788700,0.0,0
2010-01-22,83.44989150896293,84.30703608795864,79.78683028951686,80.0698471069336,1259200,0.0,0
2010-01-25,80.66818732331406,81.75173857915608,80.13449347899751,80.93502807617188,550500,0.0,0
2010-01-26,80.37711326483901,81.01592606254441,79.86767691628887,80.42562866210938,657900,0.0,0
2010-01-27,79.97280445251958,80.52266826035023,79.09949025726449,80.25582122802734,713500,0.0,0
2010-01-28,80.19112700169302,80.19112700169302,77.51458732742282,79.05097198486328,380100,0.0,0
2010-01-29,79.34207069458397,80.62777797458547,77.62778815194632,77.81377410888672,715000,0.0,0
