Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-06-18,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,10000,0,0
2010-06-23,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,12500,0,0
2010-07-12,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,500,0,0
2010-07-30,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,500,0,0
2011-04-06,0.08500000089406967,0.08500000089406967,0.08500000089406967,0.08500000089406967,10000,0,0
2011-08-05,0.08500000089406967,0.08500000089406967,0.07999999821186066,0.07999999821186066,11000,0,0
2011-11-17,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0,0,0
2012-06-20,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,55000,0,0
2012-06-21,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0,0,0
2012-06-26,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,30000,0,0
2012-06-27,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0,0,0
2012-07-18,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,6000,0,0
2012-08-08,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,10000,0,0
2012-08-21,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,5000,0,0
2012-08-27,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,5000,0,0
2012-08-28,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0,0,0
2012-09-21,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,4000,0,0
2012-09-24,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,1000,0,0
2012-10-17,0.10499999672174454,0.10499999672174454,0.10000000149011612,0.10000000149011612,50000,0,0
2012-10-18,0.10499999672174454,0.10499999672174454,0.10499999672174454,0.10499999672174454,15000,0,0
2012-10-19,0.10499999672174454,0.10499999672174454,0.10499999672174454,0.10499999672174454,0,0,0
2012-10-23,0.10499999672174454,0.10499999672174454,0.07000000029802322,0.07000000029802322,20000,0,0
2012-10-24,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,0,0,0
2012-10-26,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,48000,0,0
2012-10-31,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0,0,0
2013-02-12,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,22000,0,0
2013-02-14,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,28000,0,0
2013-02-27,0.05999999865889549,0.05999999865889549,0.05999999865889549,0.05999999865889549,20000,0,0
2013-02-28,0.05999999865889549,0.10000000149011612,0.05999999865889549,0.10000000149011612,12000,0,0
2013-03-12,0.054999999701976776,0.054999999701976776,0.04500000178813934,0.04500000178813934,100000,0,0
2013-03-13,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,50000,0,0
2013-03-14,0.054999999701976776,0.054999999701976776,0.054999999701976776,0.054999999701976776,0,0,0
2013-03-27,0.04500000178813934,0.054999999701976776,0.03999999910593033,0.054999999701976776,20000,0,0
2013-04-11,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,1000,0,0
2013-04-23,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,2000,0,0
2013-04-24,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,25000,0,0
2013-05-02,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,31000,0,0
2013-05-10,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,2500,0,0
2013-05-13,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0,0,0
2013-05-29,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,6375,0,0
2013-07-22,0.03500000014901161,0.03999999910593033,0.03500000014901161,0.03999999910593033,25000,0,0
2013-07-23,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0,0,0
2013-07-24,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,10000,0,0
2013-07-25,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,5000,0,0
2013-08-09,0.03500000014901161,0.03500000014901161,0.02500000037252903,0.03500000014901161,35000,0,0
2013-08-12,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0,0,0
2013-08-20,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,5000,0,0
2013-08-21,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,5000,0,0
2013-09-10,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,25000,0,0
2013-09-20,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,20000,0,0
2013-09-23,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0,0,0
2013-10-08,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,10000,0,0
2013-10-10,0.029999999329447746,0.029999999329447746,0.019999999552965164,0.019999999552965164,10000,0,0
