Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-31,10.122422610387103,10.140259035548915,9.899461767431687,9.908379554748535,5931900,0.0,0
2010-01-04,10.015398804450466,10.211604548100954,9.944051415946282,10.077828407287598,9306600,0.0,0
2010-01-05,10.024317588471021,10.131338672805505,9.997562530019394,10.095664978027344,11366100,0.0,0
2010-01-06,10.042156219482422,10.149177318293178,9.997563882345917,10.042156219482422,6537800,0.0,0
2010-01-07,9.899460572685596,9.979725752018883,9.747847149731584,9.80135726928711,15390800,0.0,0
2010-01-08,9.783520877498129,9.854868270818516,9.703254847380691,9.721091270446777,11002500,0.0,0
2010-01-11,9.730008929513522,9.792437679763635,9.658661543362554,9.712172508239746,8778400,0.0,0
2010-01-12,9.54272347226777,9.667581844806689,9.471376073824981,9.60515308380127,21501800,0.0,0
2010-01-13,9.721090442941636,9.792437830188595,9.640825270184765,9.730009078979492,14237000,0.0,0
2010-01-14,9.622989368865454,9.765684163685677,9.622989368865454,9.685418128967285,10650200,0.0,0
2010-01-15,9.828112223367052,9.872703701815457,9.631906486187924,9.712172508239746,22440700,0.0,0
2010-01-19,9.721089762303555,9.765682088842686,9.587313633214048,9.667579650878906,16891000,0.0,0
2010-01-20,9.614069386425314,9.676498988320507,9.471374611569924,9.64974308013916,24022200,0.0,0
2010-01-21,9.658662307840517,9.75676475893087,9.337599044749176,9.444620132446289,19218100,0.0,0
2010-01-22,9.417865697944082,9.48921309447541,9.185986233953233,9.248414993286133,12608200,0.0,0
2010-01-25,9.257332037930825,9.355434478652667,9.016533978166423,9.025452613830566,30554200,0.0,0
2010-01-26,9.016532884819423,9.07004384178762,8.856001714970448,8.927349090576172,42123300,0.0,0
2010-01-27,8.891676972553297,9.266251185876406,8.873839700238884,9.239495277404785,23699200,0.0,0
2010-01-28,9.221658731099835,9.284087482301402,9.07004532058636,9.141392707824707,18687500,0.0,0
2010-01-29,9.194903698312986,9.275168871276616,9.007616593675287,9.061126708984375,13777800,0.0,0
