Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-31,12.859695859073996,13.021905868946844,12.769578518482572,12.787601470947266,2777400,0.0,0
2010-01-04,13.021905325423823,13.427431622313609,12.99487046814387,13.355338096618652,4911500,0.0,0
2010-01-05,13.418420712344568,13.580630717093088,13.247197942514441,13.562607765197754,5108700,0.0,0
2010-01-06,13.481502953477436,13.688771636635915,13.39138561158604,13.436444282531738,3638100,0.0,0
2010-01-07,13.355336697463459,13.454465929475836,13.093997479342464,13.283243179321289,2857300,0.0,0
2010-01-08,13.454469790497873,13.589644960949954,13.292258898417154,13.51755142211914,3073600,0.0,0
2010-01-11,13.526558876037598,13.661734001986552,13.42742964821404,13.526558876037598,2700400,0.0,0
2010-01-12,13.346328628306633,13.391386442625855,13.103012305753792,13.256211280822754,3067800,0.0,0
2010-01-13,13.274232800068757,13.59865452841105,13.06696412644796,13.562607765197754,4605800,0.0,0
2010-01-14,13.706795390051393,14.076274943262145,13.589643189863626,13.814935684204102,5782600,0.0,0
2010-01-15,13.73382832709393,13.89603917533775,13.274231496684802,13.319290161132812,5321400,0.0,0
2010-01-19,13.553595943607466,13.607666518474105,13.32830345727129,13.391385078430176,4660900,0.0,0
2010-01-20,13.4724918834768,13.508538650585809,13.094000399120858,13.256211280822754,6881200,0.0,0
2010-01-21,13.103008043836498,13.409405894314691,12.57131775735051,13.066961288452148,13939800,0.0,0
2010-01-22,12.967834545470355,13.103009680187212,12.382073623044704,12.44515609741211,10509100,0.0,0
2010-01-25,12.5172498688732,12.715506622521339,12.391085777024104,12.571319580078125,3026600,0.0,0
2010-01-26,12.508239040419388,12.508239040419388,11.95852567893646,12.0486421585083,7473900,0.0,0
2010-01-27,12.021609092931175,12.328007059887394,11.895444971413095,12.219866752624512,3802600,0.0,0
2010-01-28,12.418122676170269,12.45416944271298,11.607069999247932,11.931490898132324,7522300,0.0,0
2010-01-29,12.09369781591045,12.228872931312381,11.39078566886004,11.435843467712402,6065900,0.0,0
2010-02-01,11.417824260043025,12.030620150691808,11.399800447060317,11.931490898132324,5537600,0.0,0
2010-02-02,12.165791152300669,12.490211940303285,12.084685740444412,12.328001976013184,7371300,0.0,0
2010-02-03,12.32800369245195,12.607365861716662,12.237886364637347,12.409109115600586,4170800,0.0,0
2010-02-04,12.282948167481736,12.309983028965929,11.922479623527249,12.066667556762695,7246700,0.0,0
2010-02-05,12.057654399575156,12.28294689390334,11.805327046565935,12.147770881652832,6419200,0.0,0
2010-02-08,12.264921155423378,12.418120096257903,12.012593842046378,12.1748046875,3650700,0.0,0
2010-02-09,12.346030124185573,12.517252923437022,12.19283113934913,12.400100708007812,5078800,0.0,0
2010-02-10,12.39108657836914,12.643413918963052,12.33701600424485,12.39108657836914,5137100,0.0,0
2010-02-11,12.37306404233346,12.598356548794793,12.165795348911935,12.517251968383789,3951800,0.0,0
2010-02-12,12.291957902994719,12.68847228593273,11.940501328096351,12.499226570129395,4896000,0.0,0
2010-02-16,12.706496777317511,12.733531635473954,12.373063135889915,12.724519729614258,3488000,0.0,0
2010-02-17,12.787602430877788,12.904754638671875,12.706497849564391,12.904754638671875,3679200,0.0,0
2010-02-18,12.78760018250766,13.193127314886736,12.742542376174487,13.184115409851074,3336800,0.0,0
2010-02-19,13.166092015962821,13.274232301541392,12.958823350126211,13.139057159423828,3251200,0.0,0
2010-02-22,13.517546640693126,13.878014207342622,13.463476075984467,13.778885841369629,8725200,0.0,0
2010-02-23,13.71580645944833,13.751853221967117,13.157081210695852,13.292256355285645,5876300,0.0,0
2010-02-24,13.445457053492833,13.706796330481493,13.37336351911132,13.697784423828125,7070200,0.0,0
2010-02-25,13.256210355681056,13.535573425846351,13.021905956113084,13.490514755249023,7126300,0.0,0
2010-02-26,13.616675413745325,13.787898157589503,13.400394867289783,13.760863304138184,5891800,0.0,0
2010-03-01,13.742840748075034,14.193425690634871,13.517548276795115,14.121332168579102,9255200,0.0,0
2010-03-02,14.283545704234381,14.45476849582584,14.139357773633199,14.20244026184082,6330300,0.0,0
2010-03-03,14.274532063535142,14.55389426515421,13.986157956206393,14.004180908203125,4820000,0.0,0
2010-03-04,14.103309710981183,14.193427051905198,13.832959407054448,13.98615837097168,2771700,0.0,0
